group,experiment,split,metric,value,resolution_or_scope,source,notes
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n1_s8/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_5.dice,0.8536840373007106,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n1_s8/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n1_s8/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_6.dice,0.8540726184103472,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n1_s8/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n1_s8/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,direct.dice,0.8516970060684601,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n1_s8/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_1.dice,0.7757059430919011,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_2.dice,0.7870168406465164,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_3.dice,0.7819824771187041,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_4.dice,0.8285067753266685,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_5.dice,0.7419822212405458,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_6.dice,0.7979415829118267,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,direct.dice,0.7088609838682822,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s123/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_1.dice,0.8561385268022831,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s123/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s123/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_2.dice,0.8481395553799506,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s123/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s123/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_3.dice,0.8404522179103524,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s123/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s123/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_4.dice,0.860406900554315,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s123/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s123/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_5.dice,0.8532608149353983,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s123/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s123/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_6.dice,0.85794348313594,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s123/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s123/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,direct.dice,0.7935092264805337,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s123/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s7/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_1.dice,0.8561385268022831,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s7/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s7/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_2.dice,0.8481395553799506,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s7/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s7/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_3.dice,0.8404522179103524,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s7/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s7/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_4.dice,0.860406900554315,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s7/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s7/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_5.dice,0.8532608149353983,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s7/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s7/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_6.dice,0.85794348313594,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s7/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s7/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,direct.dice,0.7935092264805337,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n2_s7/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n3/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_1.dice,0.8593678207420092,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n3/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n3/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_2.dice,0.8369944966178994,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n3/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n3/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_3.dice,0.841617804939779,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n3/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n3/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_4.dice,0.7686498410387894,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n3/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n3/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_5.dice,0.7969746023120241,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n3/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n3/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_6.dice,0.8402260791000192,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n3/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n3/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,direct.dice,0.8479591168712953,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n3/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n4/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_1.dice,0.8007961383905914,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n4/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n4/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_2.dice,0.8351980037545436,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n4/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n4/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_3.dice,0.7978517514908602,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n4/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n4/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_4.dice,0.8312195340521665,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n4/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n4/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_5.dice,0.8238965164049268,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n4/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n4/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_6.dice,0.8410643409934877,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n4/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n4/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,direct.dice,0.7756950603238154,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n4/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n6/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_1.dice,0.8369337958211932,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n6/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n6/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_2.dice,0.8539312286296239,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n6/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n6/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_3.dice,0.837746173146972,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n6/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n6/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_4.dice,0.8518218921876819,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n6/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n6/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_5.dice,0.8391315276248095,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n6/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n6/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,bridge_6.dice,0.8647224691420129,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n6/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n6/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward,,direct.dice,0.8198170684010063,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_anchor_ablation/n6/sam3enc_anchor_conditioned_target_pooling__knn_cond/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_anchor_lesion_bridge/eval_base_no_ft_b7_forward,,bridge_1.dice,0.8398999857511403,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_anchor_lesion_bridge/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_anchor_lesion_bridge/eval_base_no_ft_b7_forward,,bridge_2.dice,0.8414013920892583,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_anchor_lesion_bridge/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_anchor_lesion_bridge/eval_base_no_ft_b7_forward,,bridge_3.dice,0.8240090154354747,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_anchor_lesion_bridge/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_anchor_lesion_bridge/eval_base_no_ft_b7_forward,,bridge_4.dice,0.838017586634529,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_anchor_lesion_bridge/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_anchor_lesion_bridge/eval_base_no_ft_b7_forward,,bridge_5.dice,0.855878666607177,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_anchor_lesion_bridge/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_anchor_lesion_bridge/eval_base_no_ft_b7_forward,,bridge_6.dice,0.8377168006848809,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_anchor_lesion_bridge/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_anchor_lesion_bridge/eval_base_no_ft_b7_forward,,direct.dice,0.7698340518286538,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_anchor_lesion_bridge/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_lesion/eval_base_no_ft_b7_forward,,bridge_1.dice,0.8869918283271515,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_lesion/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_lesion/eval_base_no_ft_b7_forward,,bridge_2.dice,0.8719916825271422,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_lesion/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_lesion/eval_base_no_ft_b7_forward,,bridge_3.dice,0.8688791018688882,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_lesion/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_lesion/eval_base_no_ft_b7_forward,,bridge_4.dice,0.8759890358128708,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_lesion/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_lesion/eval_base_no_ft_b7_forward,,bridge_5.dice,0.8742806009799159,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_lesion/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_lesion/eval_base_no_ft_b7_forward,,bridge_6.dice,0.8746796019851899,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_lesion/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_lesion/eval_base_no_ft_b7_forward,,direct.dice,0.8785221590409654,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_global_lesion/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion/eval_base_no_ft_b7_forward,,bridge_1.dice,0.8921352099695504,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion/eval_base_no_ft_b7_forward,,bridge_2.dice,0.8871065162456785,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion/eval_base_no_ft_b7_forward,,bridge_3.dice,0.8650301688491174,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion/eval_base_no_ft_b7_forward,,bridge_4.dice,0.8772406416731507,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion/eval_base_no_ft_b7_forward,,bridge_5.dice,0.8832351099230813,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion/eval_base_no_ft_b7_forward,,bridge_6.dice,0.8836025852859706,varies; see source path,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion/eval_base_no_ft_b7_forward/route_family_summary.json,
